estado,cidade,bairro,endereco,preco,avaliacao,desconto,modalidade,descricao,link,foto,first_time_seen,not_seen_since
RO,PRESIDENTE MEDICI,CENTRO,"Av Trinta de Junho, N. 2293, Lt 02-A, Qd 71, St 03",605770.0,1101400.0,45.0,Venda Direta Online,"Comercial, 668.02 de área total, 668.02 de área privativa, 1903.33 de área do terreno.",1555531813201,,2021-08-22,2021-09-03
RO,ROLIM DE MOURA,CENTRO,"AV MARINGA, N. 4462, LT 230-A, QD 184, ST 004",73154.4,141000.0,48.12,Venda Online,"Casa, 79.46 de área total, 79.46 de área privativa, 221.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444401755593,,2021-09-03,
RO,ROLIM DE MOURA,CENTRO,"AV MARINGA, N. 4462, LT 230-A, QD 184, ST 004",77550.0,141000.0,45.0,Venda Online,"Casa, 79.46 de área total, 79.46 de área privativa, 221.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444401755593,,2021-08-26,2021-09-03
RO,ROLIM DE MOURA,,"LOTEAMENTO ROLIM DE MOURA(TV. MADEREIRO), N. S/N, LOTE 557 QUADRA 145 SETOR 2",14435.94,20200.0,28.54,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 480.00 de área do terreno.",10005469,,2021-08-22,2021-09-03
RO,ROLIM DE MOURA,,"LOTEAMENTO ROLIM DE MOURA, N. S/N, LOTE 525 QUADRA 145 SETOR 2",14435.94,31209.87,53.75,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 480.00 de área do terreno.",10005476,,2021-08-22,2021-09-03
RO,ROLIM DE MOURA,,"LOTEAMENTO ROLIM DE MOURA, N. S/N, LOTE 541 QUADRA 145 SETOR 2",14435.94,29000.0,50.23,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 480.00 de área do terreno.",10005468,,2021-08-22,2021-09-03
RO,SAO FELIPE D'OESTE,CENTRO,"Av. Presidente Tancredo Neves, N. S/N, Quadra 4, Setor 3, Lote 01",111032.1,153000.0,27.43,Venda Direta Online,"Terreno, 752.47 de área total, 0.00 de área privativa, 752.47 de área do terreno.",10002267,,2021-08-22,2021-09-03
RO,URUPA,,"R RUA PROJETADA B, N. 2782, - Setor:06 - Quadra:11 - Lote:07",84700.0,71352.0,0.0,1º Leilão SFI,"Casa, 69.79 de área total, 69.79 de área privativa, 300.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem, 1 edícula.",8555519176327,,2021-08-26,2021-09-03
RO,VILHENA,RESIDENCIAL ALPHAVILLE I,"LT 12 - QD 03 - SETOR 76 (atual RUA JOAQUIM COSTA), N. 3952",129600.0,120000.0,0.0,1º Leilão SFI,"Casa, 0.00 de área total, 69.56 de área privativa, 306.25 de área do terreno.",1555536814206,,2021-08-26,2021-09-03
RR,BOA VISTA,CENTRO,"AV MAJOR WILLIAMS, N. 357, LT AFORADO 191 QD 18 ZN 02",487800.0,813000.0,40.0,Venda Direta Online,"Prédio, 0.00 de área total, 559.98 de área privativa, 186.66 de área do terreno.",10008543,,2021-08-22,2021-09-03
RR,BOA VISTA,CIDADE SATELITE,"PLUTAO, N. 43, QUADRA 21, LOTE 37",284474.4,392000.0,27.43,Venda Direta Online,"Comercial, 264.07 de área total, 0.00 de área privativa, 367.50 de área do terreno, WC, 2 sala(s).",10004880,,2021-08-22,2021-09-03
RR,BOA VISTA,EQUATORIAL,"AV TAMBAU (ATUAL AV JESUALDO COSTA LIMA), N. 134, LOTE 534, QUADRA 777",216630.93,247975.57,12.65,Venda Direta Online,"Comercial, 204.38 de área total, 0.00 de área privativa, 687.89 de área do terreno, WC, 5 sala(s).",10004879,,2021-08-22,2021-09-03
RR,BONFIM,,"RUA PROJETADA D, N. s/n°, QUADRA 30 LOTE 255",29753.7,41000.0,27.43,Venda Direta Online,"Terreno, 1800.00 de área total, 0.00 de área privativa, 1800.00 de área do terreno.",10004814,,2021-08-22,2021-09-03
RR,CANTA,CENTRO,"TRAVESSA T-16, N. 388, QUADRA 240, LOT SANTA CECILIA",89601.07,224002.67,60.0,Venda Direta Online,"Casa, 228.57 de área total, 228.57 de área privativa, 600.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",8065300009508,Ver foto,2021-08-22,2021-09-03
RR,RORAINOPOLIS,,"AV. AIRTON SENNA, LOTE 01 QD 008",221338.5,305000.0,27.43,Venda Direta Online,"Comercial, 582.55 de área total, 0.00 de área privativa, 0.00 de área do terreno.",10004372,,2021-08-22,2021-09-03
RR,RORAINOPOLIS,,"RUA AZULAO, N. S/N, LT 12-B QD 03 LOT PARK AMAZONIA",60078.01,93000.0,35.4,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 540.00 de área do terreno.",1444407553846,,2021-08-22,2021-09-03
RR,RORAINOPOLIS,,"RUA DOS PERIQUITOS, N. S/N, LOTE 36 QD 12",89535.61,138600.0,35.4,Venda Direta Online,"Casa, 84.00 de área total, 0.00 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",1444408369895,,2021-08-22,2021-09-03
RR,RORAINOPOLIS,,"RUA TUCANO, LT 02 QD 31",10602.48,20500.0,48.29,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 375.20 de área do terreno.",10008466,,2021-08-22,2021-09-03
RR,SAO LUIZ,CENTRO,"AV SAO JOAO, N. S/N, LOTE 140 QD 14 SETOR01",83455.5,115000.0,27.43,Venda Direta Online,"Loja, 0.00 de área total, 300.00 de área privativa, 735.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",10004459,,2021-08-22,2021-09-03
RS,AGUDO,CENTRO,Av. Concórdia (no local nº. 221) - Lote 01,748000.0,1360000.0,45.0,Venda Direta Online,"Outros, 0.00 de área total, 312.30 de área privativa, 2237.70 de área do terreno.",1555512196944,,2021-08-22,2021-09-03
RS,ALEGRETE,CENTRO,"RUA JOAQUIM ANTONIO, N. 192, Apto 302",780900.0,200000.0,0.0,2º Leilão SFI,"Apartamento, 84.46 de área total, 70.98 de área privativa, 0.00 de área do terreno.",10007219,,2021-08-22,2021-09-03
RS,ALEGRETE,CENTRO,"Rua Joaquim Antonio Qd-60 Lt-333, N. 140, Lj-101",1194400.0,325000.0,0.0,2º Leilão SFI,"Loja, 0.00 de área total, 166.59 de área privativa, 0.00 de área do terreno, WC.",10007216,,2021-08-22,2021-09-03
RS,ALEGRETE,CENTRO,"Rua Joaquim Antonio Qd-60 Lt-413, N. 192, Apto 301",1240100.0,300000.0,0.0,2º Leilão SFI,"Apartamento, 0.00 de área total, 116.57 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",10007218,,2021-08-22,2021-09-03
RS,ALVORADA,APARECIDA,"RUA PEDRO ANTONIO WERLANG, N. s/n, Qd 1 Lote 1",153040.15,240000.0,36.24,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 385.20 de área do terreno.",10011894,,2021-08-22,2021-09-03
RS,ALVORADA,BELA VISTA,Av Presidente Getulio Vargas (no local 400),1820000.0,2800000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 2193.31 de área do terreno.",10004187,,2021-08-22,2021-09-03
RS,ALVORADA,BELA VISTA,"RUA FREDERICO DIHL, N. 3928, QDR 06",589100.0,210000.0,0.0,2º Leilão SFI,"Terreno, 0.00 de área total, 0.00 de área privativa, 396.00 de área do terreno.",10007115,,2021-08-22,2021-09-03
RS,ALVORADA,BELA VISTA,"RUA LEONARDO DA VINCI, N. 99, CASA 02",192249.61,297600.0,35.4,Venda Direta Online,"Casa, 130.00 de área total, 130.00 de área privativa, 150.00 de área do terreno.",1444408196940,,2021-08-22,2021-09-03
RS,ALVORADA,BELA VISTA,"Rodovia Frederico Dihl s/nº. (no local 880), Quadra 01 - Lote 2 e parte do lote 1",621400.0,956000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 806.21 de área do terreno.",16721,,2021-08-22,2021-09-03
RS,ALVORADA,BELA VISTA,Rua A - (atual Rua Manoel Marinho da Cunha 165),33300.0,111000.0,70.0,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 253.19 de área do terreno.",9143791700339,,2021-08-27,2021-09-03
RS,ALVORADA,FORMOZA,"R. FERNAO DIAS, N. 780, Apto 102, Bloco C",87856.01,136000.0,35.4,Venda Direta Online,"Apartamento, 0.00 de área total, 53.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444409709736,,2021-08-22,2021-09-03
RS,ALVORADA,FORMOZA,"RUA FERNAO DIAS, N. 780, Apto 202, BLOCO A",74290.0,115000.0,35.4,Venda Direta Online,"Apartamento, 0.00 de área total, 53.40 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",1444408975736,Ver foto,2021-08-22,2021-09-03
RS,ALVORADA,FORMOZA,"Rua B s/n.º (no local Martinho Lutero 1455), Quadra 03 - Lote 165",285000.0,475000.0,40.0,Venda Direta Online,"Casa, 100.00 de área total, 0.00 de área privativa, 3540.00 de área do terreno.",1555512273884,,2021-08-22,2021-09-03
RS,ALVORADA,FORMOZA,"Rua Barros Cassal - (no local nº. 395), Esquina com Rua Doutor Bozzano",86168.22,190000.0,54.65,Venda Direta Online,"Outros, 0.00 de área total, 120.00 de área privativa, 0.00 de área do terreno.",1555515810015,,2021-08-22,2021-09-03
RS,ALVORADA,MARIA REGINA,"RUA DEZESSEIS UNIDOS, N. 264, Apto 104, (ANTIGA RUA 27. 262)",49302.91,87000.0,43.33,Venda Direta Online,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444406918334,Ver foto,2021-08-22,2021-09-03
RS,ALVORADA,MARIA REGINA,"RUA DEZESSEIS UNIDOS, N. 264, Apto 104, (ANTIGA RUA 27. 262)",49302.91,87000.0,43.33,Venda Online,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444406918334,Ver foto,2021-09-02,2021-09-03
RS,ALVORADA,TIJUCA,"Rua B (atual Carlos Chagas nº 1296), N. s/n, Parte do lote nº. 9, quadra M, fração",76400.0,191000.0,60.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 1204.93 de área do terreno.",1555526745945,,2021-08-22,2021-09-03
RS,ALVORADA,TIJUCA,"Rua Carlos, Quadra M - Parte do Lote 09",40000.0,160000.0,75.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 1072.27 de área do terreno.",1555526761142,,2021-08-22,2021-09-03
RS,ALVORADA,UMBU,"AV BARBOSA NETO, N. 794, CASA 03",81848.01,130000.0,37.04,Venda Online,"Casa, 0.00 de área total, 53.20 de área privativa, 80.60 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444416906622,,2021-08-27,2021-09-03
RS,ALVORADA,UMBU,"R SELVA DE PEDRA (ANT R 30), N. 191, Apto 102, LOTE 01, QUADRA 56",42502.51,75000.0,43.33,Venda Direta Online,"Apartamento, 0.00 de área total, 39.78 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444403771740,,2021-08-22,2021-09-03
RS,ALVORADA,UMBU,"RUA CANDIDO SILVEIRA (antiga Rua Trinta s/n), N. 335, QUADRA 12. LOTE 13.",51345.61,76000.0,32.44,Venda Direta Online,"Terreno, 300.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",8444404127828,,2021-08-22,2021-09-03
RS,ALVORADA,UMBU,"RUA TRINTA E DOIS (ATUAL R. VEREDA TROPICAL), N. 191, Apto 201",40898.81,95000.0,56.95,Venda Direta Online,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444405815418,Ver foto,2021-08-22,2021-09-03
RS,ALVORADA,UMBU,"Rua 27 Qd-59 Lt-16 9atual R. Dezessesis Unidos), N. 66, Apto 404, c/ Rua 28",56953.36,100500.0,43.33,Venda Direta Online,"Apartamento, 0.00 de área total, 39.78 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444414919123,Ver foto,2021-08-22,2021-09-03
RS,ALVORADA,UMBU,"Rua Vinte e Três nº 467 - Casa 02, Condomínio Residencial Campo Bonito XX",59853.6,108000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 48.02 de área privativa, 165.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",8444416196625,,2021-08-22,2021-09-03
RS,ANTA GORDA,CENTRO,"Rua Padre Herminio Catelli (Atual nº 873), N. s/n, Quadra 24 Lote 10",203195.98,280000.0,27.44,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 630.00 de área do terreno.",10012305,,2021-08-22,2021-09-03
RS,ARROIO DO TIGRE,CENTRO,"Rua 25 de Julho, N. 1014, Apto 01",515450.0,793000.0,35.0,Venda Direta Online,"Apartamento, 0.00 de área total, 376.00 de área privativa, 0.00 de área do terreno, 4 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco.",1600000180053,,2021-08-22,2021-09-03
RS,ARROIO GRANDE,,Rua Anibal Ribeiro 134,323400.0,588000.0,45.0,Venda Direta Online,"Prédio, 0.00 de área total, 763.70 de área privativa, 0.00 de área do terreno.",1555524893556,Ver foto,2021-08-22,2021-09-03
RS,ARVOREZINHA,CENTRO,Rua Berto Alberto Berton Qd-230 Lt-07,1076100.0,526000.0,0.0,2º Leilão SFI,"Gleba Urbana, 0.00 de área total, 0.00 de área privativa, 1741.25 de área do terreno.",10007121,,2021-08-22,2021-09-03
RS,BAGE,,"Rua Narciso Suñe s/n, Lote 04 Qd única",85519.52,145000.0,41.03,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 517.84 de área do terreno.",10002855,,2021-08-22,2021-09-03
RS,BALNEARIO PINHAL,CENTRO,"RUA ITÁLIA, N. 4307, QDR 37B, LOTE 11",399600.0,120000.0,0.0,2º Leilão SFI,"Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.",10137875,,2021-08-22,2021-09-03
RS,BALNEARIO PINHAL,CENTRO,"RUA SCHONEWALD, N. 835",561700.0,208000.0,0.0,2º Leilão SFI,"Casa, 0.00 de área total, 150.00 de área privativa, 450.00 de área do terreno.",10007118,,2021-08-22,2021-09-03
RS,BARRA DO RIBEIRO,CENTRO,"Rua Dr. Julio de Castilhos, N. 786, c/ Rio Guaiba",642000.0,788000.0,18.53,Venda Direta Online,"Casa, 589.87 de área total, 0.00 de área privativa, 435.60 de área do terreno, 4 qto(s), varanda, a.serv, WC, 2 sala(s), 1 lavabo(s), sacada, cozinha.",10007167,,2021-08-22,2021-09-03
RS,BARRA DO RIBEIRO,,"RUA SIVAL HOFF PEREIRA, N. 342",1136300.0,550000.0,0.0,2º Leilão SFI,"Casa, 0.00 de área total, 241.95 de área privativa, 316.80 de área do terreno.",10007129,,2021-08-22,2021-09-03
RS,BENTO GONCALVES,BOTAFOGO,"Linha Estrada Geral, Lote 38 ( Sen Alberto Pasqualini)",479250.0,639000.0,25.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 702.18 de área do terreno.",10011714,,2021-08-22,2021-09-03
RS,BENTO GONCALVES,CENTRO,"R Maceio esq rua Barão do Rio Branco no local 78, Apto 1, junto com 50% do subsolo",721345.8,994000.0,27.43,Venda Direta Online,"Sala, 0.00 de área total, 210.36 de área privativa, 0.00 de área do terreno.",10005363,Ver foto,2021-08-22,2021-09-03
RS,BENTO GONCALVES,CIDADE ALTA,"Travessa Guaiba, N. S/N, Lote 41",1690000.0,2600000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 2314.45 de área do terreno.",1444401231774,,2021-08-22,2021-09-03
RS,BENTO GONCALVES,CIDADE ALTA,"Travessa Santo Antônio - Lote 41, (junto à Prefeitura sob nº. 350)",167140.41,230000.0,27.34,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 375.00 de área do terreno.",1444406414931,Ver foto,2021-08-22,2021-09-03
RS,BENTO GONCALVES,JARDIM GLORIA,"Rua Lazaro Giordani, N. 121, Jardim Gloria",336700.0,518000.0,35.0,Venda Direta Online,"Casa, 0.00 de área total, 172.80 de área privativa, 330.00 de área do terreno, a.serv, WC, 3 sala(s), sacada, cozinha.",10011854,,2021-08-22,2021-09-03
RS,BENTO GONCALVES,MARIA GORETTI,Av. Osvaldo Aranha 275 - Apto. 1304,308558.27,485000.0,36.38,Venda Online,"Apartamento, 0.00 de área total, 135.73 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), DCE, cozinha, Terraco.",1444405008263,Ver foto,2021-09-03,
RS,BENTO GONCALVES,MARIA GORETTI,Av. Osvaldo Aranha 275 - Apto. 1304,315250.0,485000.0,35.0,Venda Online,"Apartamento, 0.00 de área total, 135.73 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), DCE, cozinha, Terraco.",1444405008263,Ver foto,2021-08-26,2021-09-03
RS,BENTO GONCALVES,UNIVERSITARIO,"Lote 136 Qd 11 (no local), Loteamento Sonza",217500.0,435000.0,50.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 363.79 de área do terreno.",10004200,,2021-08-22,2021-09-03
RS,BENTO GONCALVES,,"Linha Estrada Geral Oeste - Parte do Lote Rural 59, (no local RST 470, KM 211)",518700.0,798000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 10474.06 de área do terreno.",1306000001868,Ver foto,2021-08-22,2021-09-03
RS,BENTO GONCALVES,,"ROD 99 (ATUAL RSC 470 LT 40 CASA, TREVO ACESSO FARIA LEMOS",425975.0,774500.0,45.0,Venda Direta Online,"Casa, 0.00 de área total, 308.00 de área privativa, 320.20 de área do terreno, 5 qto(s), varanda, a.serv, WC, churrasqueira, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1555532976058,Ver foto,2021-08-22,2021-09-03
RS,BOM RETIRO DO SUL,,"RUA JOAO JACOBE OHLWEILER, N. SN, LT B (ESQ. RUA REINALDO BOHRER)",111757.8,154000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 363.00 de área do terreno.",10007239,,2021-08-22,2021-09-03
RS,CACHOEIRINHA,CHACARA DAS ROSAS,"GOTA DE ORVALHO, N. 12, Casa 02",95699.21,152000.0,37.04,Venda Online,"Casa, 0.00 de área total, 43.98 de área privativa, 92.99 de área do terreno, 2 qto(s).",8555529663468,Ver foto,2021-08-28,2021-09-03
RS,CACHOEIRINHA,DISTRITO INDUSTRIAL,"Estrada José Zingano (no local nº 1000), N. s/n, Lote 01",735000.0,1050000.0,30.0,Venda Direta Online,"Gleba, 0.00 de área total, 0.00 de área privativa, 5258.80 de área do terreno.",10007906,Ver foto,2021-08-22,2021-09-03
RS,CACHOEIRINHA,DISTRITO INDUSTRIAL,"Estrada José Zingano, N. lote 02, (no local nº1000)",731500.0,1045000.0,30.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 4000.05 de área do terreno.",10007905,Ver foto,2021-08-22,2021-09-03
RS,CACHOEIRINHA,JARDIM BETANIA,"R LAMI, N. 20, CASA 03, QD 29, LT 14,",82575.8,149000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 49.09 de área privativa, 403.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",8444413356443,Ver foto,2021-08-22,2021-09-03
RS,CACHOEIRINHA,JARDIM BETANIA,"R QUINTAO, N. 85, CS 03",80359.01,145000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 49.00 de área privativa, 83.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444407917102,Ver foto,2021-08-22,2021-09-03
RS,CACHOEIRINHA,JARDIM BETANIA,"R SALINAS, N. 305, CASA 05",80913.21,146000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 48.19 de área privativa, 63.80 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444412881927,,2021-08-22,2021-09-03
RS,CACHOEIRINHA,JARDIM BETANIA,Rua 14 (atual Cidreira nº. 195) - Quadra 20,208797.4,283000.0,26.22,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 480.00 de área do terreno.",1444408027285,,2021-08-22,2021-09-03
RS,CACHOEIRINHA,PARQUE DA MATRIZ,"Quadra B- 4 Lote 15, No local, Rua Arpoador, 56",179755.89,258000.0,30.33,Venda Direta Online,"Casa, 0.00 de área total, 100.00 de área privativa, 200.00 de área do terreno.",10002843,,2021-08-26,2021-09-03
RS,CACHOEIRINHA,PARQUE DA MATRIZ,"Quadra B- 4 Lote 15, No local, Rua Arpoador, 56",179755.89,258000.0,30.33,Venda Online,"Casa, 0.00 de área total, 100.00 de área privativa, 200.00 de área do terreno.",10002843,,2021-08-22,2021-09-03
RS,CACHOEIRINHA,PARQUE ESPIRITO SANTO,"rua espírito santo, N. 501",215000.0,430000.0,50.0,Venda Direta Online,"Casa, 0.00 de área total, 251.78 de área privativa, 300.00 de área do terreno.",1555517770630,,2021-08-22,2021-09-03
RS,CACHOEIRINHA,SOUZA CRUZ,"Av. Frederico Ritter, N. 6980, Costa do Ipiranga",1558125.0,2077500.0,25.0,Venda Direta Online,"Terreno, 0.00 de área total, 9153.50 de área privativa, 9153.50 de área do terreno.",1555514092542,,2021-08-22,2021-09-03
RS,CACHOEIRINHA,VILA PRINCESA IZABEL,Rua Caí 560 - Galpão industrial,1670500.0,2570000.0,35.0,Venda Direta Online,"Comercial, 0.00 de área total, 1412.37 de área privativa, 2520.36 de área do terreno.",17598,,2021-08-22,2021-09-03
RS,CAMAQUA,CENTRO,"Av Olavo Moraes, N. 1365",2885300.0,2000000.0,0.0,2º Leilão SFI,"Prédio, 0.00 de área total, 710.00 de área privativa, 630.00 de área do terreno.",10119955,,2021-08-22,2021-09-03
RS,CAMAQUA,CENTRO,"R WALDOMIRO ADORNETTI, N. 253, lote 15, quadra 574",193800.0,300000.0,35.4,Venda Direta Online,"Casa, 0.00 de área total, 116.73 de área privativa, 0.00 de área do terreno.",1444407228732,,2021-08-22,2021-09-03
RS,CAMAQUA,SAO CARLOS,"Rua São Carlos - Bairro São Carlos (no local), N. 169, Quadra 06, lote 12/13AB",217500.0,435000.0,50.0,Venda Direta Online,"Casa, 226.08 de área total, 226.80 de área privativa, 393.80 de área do terreno, 1 qto(s), WC, churrasqueira, 1 sala(s), cozinha.",8046000411541,Ver foto,2021-08-22,2021-09-03
RS,CAMPO BOM,CENTRO,"Rua Almirante Tamandaré, N. 97",393525.0,524700.0,25.0,Venda Online,"Casa, 0.00 de área total, 184.94 de área privativa, 432.00 de área do terreno, 3 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), DCE, cozinha.",1444401717308,Ver foto,2021-09-01,2021-09-03
RS,CAMPO BOM,,"RUA GUAIBA, N. 90, QUADRA 11, LOTE 7-LOT IMIGRANTES I",462148.4,715400.0,35.4,Venda Direta Online,"Casa, 0.00 de área total, 325.85 de área privativa, 0.00 de área do terreno, 3 qto(s), varanda, a.serv, 1 suite(s), WC, 2 sala(s), 1 lavabo(s), sacada, cozinha, 4 vaga(s) de garagem.",1600000055194,Ver foto,2021-08-22,2021-09-03
RS,CANELA,,"Rua Curt Mentz, N. 746",734165.25,1200000.0,38.82,Venda Direta Online,"Comercial, 288.20 de área total, 288.20 de área privativa, 974.40 de área do terreno.",10007184,Ver foto,2021-08-28,2021-09-03
RS,CANELA,,"Rua Curt Mentz, N. 746",734165.25,1200000.0,38.82,Venda Direta Online,"Comercial, 288.20 de área total, 288.20 de área privativa, 974.40 de área do terreno.",10007184,,2021-08-22,2021-09-03
RS,CANOAS,CENTRO,Av. Getúlio Vargas 6831 e 6851,3027050.0,4657000.0,35.0,Venda Direta Online,"Prédio, 2341.45 de área total, 2341.45 de área privativa, 1960.20 de área do terreno.",1555528840392,,2021-08-22,2021-09-03
RS,CANOAS,CENTRO,Av. Getúlio Vargas 6831 e 6851,3492750.0,4657000.0,25.0,Venda Online,"Prédio, 2341.45 de área total, 2341.45 de área privativa, 1960.20 de área do terreno.",1555528840392,,2021-09-01,2021-09-03
RS,CANOAS,CENTRO,"RUA GERMANIA, N. 151, Apto 303",80131.39,141400.0,43.33,Venda Direta Online,"Apartamento, 41.18 de área total, 37.63 de área privativa, 0.00 de área do terreno.",8444408313685,,2021-08-22,2021-09-03
RS,CANOAS,CENTRO,"Rua Guilherme Morsch Bloco B, N. 233, Apto 1103, Parque Residencial Concórdia",310080.01,480000.0,35.4,Venda Direta Online,"Apartamento, 0.00 de área total, 107.01 de área privativa, 0.00 de área do terreno.",1444407284292,,2021-08-22,2021-09-03
RS,CANOAS,ESTANCIA VELHA,"Estrada de Servidão Própria- 1º Distrito, Atual Alcides Sabedot unidade 192",788670.27,1138000.0,30.7,Venda Direta Online,"Prédio, 0.00 de área total, 960.00 de área privativa, 1400.00 de área do terreno.",10002880,,2021-08-22,2021-09-03
RS,CANOAS,ESTANCIA VELHA,"Rua Doutor Sezefredo Azambuja Vieira 100 - Bloco 4, Apto 201, (Rua Dr. Sezofredo Azambuja Vieira 548",91805.41,162000.0,43.33,Venda Direta Online,"Apartamento, 0.00 de área total, 51.46 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403549087,Ver foto,2021-08-22,2021-09-03
RS,CANOAS,GUAJUVIRAS,"AV 1, N. 00042, Apto 103, BL01 ST 03 QD E",47209.0,85000.0,44.46,Venda Direta Online,"Apartamento, 37.77 de área total, 33.37 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",1555530598897,Ver foto,2021-08-22,2021-09-03
RS,CANOAS,GUAJUVIRAS,"AV. 01 (ATUAL AV. 17 DE ABRIL), N. 2274, Apto 104, BL 16, LOTE 02, SETOR 06, QUADRA O",55649.94,98200.0,43.33,Venda Direta Online,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444409752887,Ver foto,2021-08-22,2021-09-03
RS,CANOAS,GUAJUVIRAS,"AV. 1 (ATUAL AV. DEZESSETE DE ABRIL), N. 569, Apto 303, BLOCO 04, QUADRA H, SETOR 05",56670.0,100000.0,43.33,Venda Direta Online,"Apartamento, 37.77 de área total, 33.37 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444407636936,Ver foto,2021-08-22,2021-09-03
RS,CANOAS,GUAJUVIRAS,"AVENIDA DEZESSETE DE ABRIL (ANT AV 1), N. 2106, Apto 402, BLOCO 07",40802.4,72000.0,43.33,Venda Direta Online,"Apartamento, 0.00 de área total, 29.87 de área privativa, 0.00 de área do terreno.",8444404982248,,2021-08-22,2021-09-03
