link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8555536251080,"RUA I, N. 65, QD F, LT 24",BAIRRO SANTA LUZ,"Casa, 0.00 de área total, 45.20 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",32836.08,79000.0,58.44,Venda Direta Online,,ALTOS,PI,Não
8444407501453,"RUA MANOEL MONTEIRO, N. 40,",BAIRRO TRANQUEIRA,"Casa, 0.00 de área total, 60.63 de área privativa, 268.65 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco.",62070.26,148117.49,58.1,Venda Direta Online,,ALTOS,PI,Não
8444404410520,"RUA SÃO FRANCISCO, N. 72, ZONA SUBURBANA",CENTRO,"Casa, 0.00 de área total, 45.90 de área privativa, 160.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",32070.82,76000.0,57.81,Venda Direta Online,,ALTOS,PI,Não
8444411308263,"R BURITI, N. 262,",LEITE,"Casa, 0.00 de área total, 60.00 de área privativa, 190.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",36906.0,85000.0,56.59,Venda Direta Online,,ALTOS,PI,Não
8444421547635,"RUA X, N. 401, I7",S SEBASTIAO,"Casa, 0.00 de área total, 58.81 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",46191.5,106000.0,56.43,Venda Direta Online,,ALTOS,PI,Não
8444427105340,"RUA II, N. 51, 51,",BOCA DE BARRO,"Casa, 0.00 de área total, 50.89 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",44252.97,101551.48,56.43,Venda Direta Online,,ALTOS,PI,Não
8444425399681,"RUA II - BR 343, N. 501, QD I LT 25",CENTRO,"Casa, 0.00 de área total, 62.00 de área privativa, 265.93 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.",51503.86,117800.0,56.28,Venda Direta Online,,ALTOS,PI,Não
1444416757580,"RUA 9, N. 130,",Santo Antonio,"Casa, 0.00 de área total, 58.94 de área privativa, 233.33 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",62763.99,143356.24,56.22,Venda Direta Online,,ALTOS,PI,Não
8444426571470,"RUA PROJETADA III, N. 83,",TRANQUEIRA,"Casa, 58.42 de área total, 58.42 de área privativa, 238.77 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.",67181.88,153000.0,56.1,Venda Online,,ALTOS,PI,Não
8444412186234,"RUA CRUCIAL, N. 1866,",BAIRRO CIANA,"Casa, 0.00 de área total, 69.98 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",40200.36,91000.0,55.83,Venda Direta Online,,ALTOS,PI,Não
